"0",""
"0","testDispersion(Res)"
"1","
	DHARMa nonparametric dispersion test via sd of residuals fitted vs. simulated

data:  simulationOutput
dispersion = 1.1986, p-value = 0.464
alternative hypothesis: two.sided

"
